"","np","time","value","q025","q25","q50","q75","q975"
"337",67,14,1.48074368046977,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"338",67,21,1.06354675350766,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"339",67,28,1.03003876812967,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"340",67,35,1.01545399978742,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"341",68,7,1.56585546321983,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"342",68,14,1.48074368046977,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"343",68,21,1.06354675350766,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"344",68,28,1.03003876812967,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"345",68,35,1.01545399978742,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"346",69,7,1.56585546321983,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"347",69,14,1.48074368046977,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"348",69,21,1.06354675350766,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"349",69,28,1.03003876812967,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"350",69,35,1.01545399978742,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
"351",70,7,1.19175039350566,0.92782610218642,1.5028001131281,1.65697306833832,1.8958665843454,2.84152501167536
"352",70,14,2.01726310744232,1.26239074646606,1.55353338781446,1.74959585776573,1.87782028857503,2.98191725135752
"353",70,21,1.47599304331248,0.866403629276763,1.25023777525087,1.43370377735802,1.56312828342008,2.41954078701349
"354",70,28,1.42185381441551,0.745834750686577,1.14032100636608,1.32741890495118,1.51991458118787,2.3450433125953
"355",70,35,0.475312178004418,0.475312178004418,1.08532558260806,1.3523308311132,1.72632922581561,2.82119226486613
