"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","x.np","x.time","x.value","Z.np","Z.time","Z.value","k.np","k.value","gamma.np","gamma.value","sigma.np","sigma.value","E0.np","E0.value","I0.np","I0.value","R0.np","R0.value","x0.np","x0.value","tau.np","tau.value","clock","e.np","e.time","e.value","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"11",0,77,25217.6186993222,0,77,52719356,0,77,38454.5546875,0,77,180896.125,0,77,3009175.25,0,77,0.348889350891113,0,77,140287.234375,10,2.01285576820374,10,12.019829750061,10,0.122967712581158,10,-14.1257648468018,10,-14.4474115371704,10,0.0607562735676765,10,0.964393436908722,10,0.117087535560131,10884,0,77,-1.78489291667938,10,-622.886047363281,10,-9.50836658477783
"12",0,84,22635.4476151894,0,84,52565960,0,84,31371.482421875,0,84,196455.0625,0,84,3142472.5,0,84,0.338373780250549,0,84,139442.421875,11,2.03573775291443,11,12.0365915298462,11,0.123178482055664,11,-14.0762300491333,11,-14.6358184814453,11,0.0871933996677399,11,0.936576843261719,11,0.126754894852638,10884,0,84,-1.0689742565155,11,-623.235412597656,11,-9.41681861877441
"13",0,91,33329.8800973668,0,91,52432412,0,91,23498.6015625,0,91,191635.375,0,91,3276730.5,0,91,0.349274784326553,0,91,122881.09375,12,2.04592084884644,12,12.0871534347534,12,0.123001232743263,12,-14.1442890167236,12,-14.5101470947266,12,0.0897883325815201,12,0.891261994838715,12,0.118095338344574,10884,0,91,-0.158146917819977,12,-622.443725585938,12,-9.41165256500244
"14",0,98,20601.4449760866,0,98,52335552,0,98,19687.0234375,0,98,162526.90625,0,98,3395573.5,0,98,0.506208837032318,0,98,87475.9453125,13,2.1784348487854,13,12.0144481658936,13,0.121874034404755,13,-14.1786594390869,13,-14.6881656646729,13,0.0860016420483589,13,0.948566317558289,13,0.111662961542606,10884,0,98,1.236283659935,13,-620.812255859375,13,-9.3988561630249
"15",0,105,18944.5667911644,0,105,52241328,0,105,20122.9453125,0,105,144758.34375,0,105,3497817.75,0,105,0.342054545879364,0,105,81494.28125,14,2.28223657608032,14,11.9257526397705,14,0.120800264179707,14,-14.1759634017944,14,-14.701678276062,14,0.102596253156662,14,0.943294048309326,14,0.108805388212204,10884,0,105,-0.818180978298187,14,-621.04052734375,14,-9.33882522583008
"16",0,112,16453.0341110439,0,112,52149908,0,112,21316.5,0,112,133650.15625,0,112,3590754,0,112,0.395944833755493,0,112,78398.390625,15,2.17153358459473,15,12.0888833999634,15,0.122641429305077,15,-14.2735929489136,15,-14.5181322097778,15,0.125432059168816,15,0.908952414989471,15,0.106627888977528,10884,0,112,-0.617775738239288,15,-620.175720214844,15,-9.32707977294922
"17",0,119,11092.7278674081,0,119,52097756,0,119,8395.0244140625,0,119,109543.828125,0,119,3672367.25,0,119,0.21273797750473,0,119,56543.50390625,16,2.25989508628845,16,12.0706415176392,16,0.122792959213257,16,-14.2587060928345,16,-14.4600124359131,16,0.124389514327049,16,0.93278294801712,16,0.0968156829476357,10884,0,119,-0.992820858955383,16,-620.009765625,16,-9.31502246856689
"18",0,126,8035.13361765485,0,126,52048220,0,126,10171.6650390625,0,126,87948.71875,0,126,3735799,0,126,0.379140883684158,0,126,41495.890625,17,2.24917101860046,17,12.0972080230713,17,0.121608108282089,17,-14.15500831604,17,-14.2569847106934,17,0.116548225283623,17,0.839168190956116,17,0.109264634549618,10884,0,126,0.239993512630463,17,-620.632690429688,17,-9.32859420776367
"19",0,133,5600.49396515075,0,133,52016568,0,133,6711.32177734375,0,133,67799.0703125,0,133,3786309.5,0,133,0.406319588422775,0,133,30510.935546875,18,2.22760057449341,18,11.880241394043,18,0.123392984271049,18,-14.2095746994019,18,-14.1879816055298,18,0.10568642616272,18,0.841440200805664,18,0.113279260694981,10884,0,133,0.551545143127441,18,-621.02001953125,18,-9.33765602111816
"20",0,140,5423.63024126442,0,140,51982028,0,140,6473.27587890625,0,140,57572.6328125,0,140,3827519,0,140,0.269839704036713,0,140,30218.935546875,19,2.15014123916626,19,11.7446889877319,19,0.121085748076439,19,-14.1666393280029,19,-14.2082366943359,19,0.077337957918644,19,0.852222800254822,19,0.112179979681969,10884,0,140,-0.942790985107422,19,-621.883483886719,19,-9.41687965393066
"21",0,147,3679.45027088327,0,147,51958816,0,147,3835.89013671875,0,147,46297.1171875,0,147,3861479.5,0,147,0.284825652837753,0,147,22461.763671875,0,1.79549050331116,0,11.9011850357056,0,0.120443433523178,0,-14.3289804458618,0,-14.5128746032715,0,0.0473741181194782,0,0.657452523708344,0,0.124734468758106,10884,0,147,0.000741812749765813,0,-622.311218261719,0,-9.59106254577637
"22",0,154,3007.81315911733,0,154,51939856,0,154,5084.7568359375,0,154,35783.7109375,0,154,3887272.5,0,154,0.472966492176056,0,154,15388.2333984375,1,1.78512024879456,1,11.736403465271,1,0.119796834886074,1,-14.2725219726562,1,-14.5295667648315,1,0.0455210097134113,1,0.645532071590424,1,0.122593082487583,10884,0,154,0.268294990062714,1,-620.795288085938,1,-9.59492492675781
"23",0,161,3904.7095785928,0,161,51917352,0,161,4299.849609375,0,161,33404.08984375,0,161,3910819.5,0,161,0.44600036740303,0,161,20236.37890625,2,1.89478957653046,2,11.6389331817627,2,0.120999976992607,2,-14.2455615997314,2,-14.4116153717041,2,0.0324747674167156,2,0.65931236743927,2,0.124444901943207,10884,0,161,1.03358364105225,2,-619.881591796875,2,-9.64061832427979
