"","np","time","value","q025","q25","q50","q75","q975","Y"
"498",8,126,8282.69778342729,5678.45011226814,6775.95206544792,7441.8343611953,8205.03375091915,9131.62545698386,7493
"499",8,133,4957.81745698028,4599.95543522557,6068.78480647823,6754.21916737813,7420.6630411592,8605.11254282959,6532
"500",8,140,7477.73682145961,5204.54090725887,5567.71527614222,6069.1053116022,7358.847904294,8043.84559877232,5786
"501",8,147,6214.89839887092,3698.68452007257,4307.77368911499,4713.71296573565,4976.14576029063,6312.65258001514,4482
"502",8,154,3768.74689533429,2900.23112764864,3440.23896694698,3850.08095578291,4188.70260734687,5121.64212519788,3877
"503",8,161,4247.13581061886,3237.72594100496,3745.31757186466,3944.41649163918,4303.95569898106,5208.26207817959,3907
"504",8,168,4960.83220347756,3197.09978332619,3694.28142131318,4041.49011654688,4727.88231474291,5238.53392126223,4165
"505",8,175,4984.62249858923,3200.6016505,4113.73031804617,4700.15586524202,5880.22703292015,6638.2953810082,4708
"506",8,182,4955.80587145689,4113.19082194621,4516.94423812377,4954.6030222863,5562.68214597439,6909.66051045021,5163
"507",8,189,6813.42019197524,4662.36027424934,5265.37975513996,5710.50150781938,6221.08666726856,7233.32815328095,6016
"508",8,196,8885.88088126682,4620.56683765669,5835.58308702466,6864.94294153014,7619.29816943616,9280.98050904978,7033
"509",8,203,7077.44491452251,5156.31627022322,6601.78131776375,7058.13811816035,7802.86818280544,8757.80485536385,6944
"510",8,210,8257.66018014015,6485.39843644201,7370.86555717956,8272.25091331877,8989.57194835771,9802.45881403275,8212
"511",8,217,16622.4100018395,11715.2517972602,13425.3320589239,14172.9284668814,15954.4519441553,18728.6649917016,15569
"512",8,224,23421.6567769,15421.4353203284,17269.208951162,19953.1653169637,21094.5270308011,24738.055901479,19476
"513",8,231,33342.2867227756,20035.0418330318,23592.2207165295,25937.2656477843,28743.8948652341,35966.7720874951,26912
"514",8,238,44130.8960624027,31790.0484088101,36120.4258493314,42522.3890620845,46846.5506460463,54115.1955343986,40314
"515",8,245,84155.9257317035,61794.1510997688,69249.9196307026,76667.755429709,81778.449384118,94928.4053398377,71085
"516",8,252,78183.3984675118,69187.4458055736,81480.7153698279,96556.4872043336,106372.991610523,120317.442490295,92787
"517",8,259,101123.254467926,73931.4771432979,101457.512372184,105939.724166606,116292.423135894,148200.074074828,103385
"518",8,266,95736.8578535596,95640.2254446896,117720.95042385,127226.430585728,137200.714614749,155492.811065184,131061
"519",8,273,114392.913168874,104897.976294407,117287.905375782,128360.944188561,140333.308259589,163424.634665621,132673
"520",8,280,129982.15727139,117556.1492018,142227.863793504,147099.960571246,160456.670894689,176049.565269271,149683
"521",8,287,130579.72978767,123106.387170816,132267.7924916,155527.183138383,167352.804008682,190298.84118791,153502
"522",8,294,98946.0109538154,93738.6903750418,102937.450725811,120924.99297236,135419.133057961,160130.355783759,115139
"523",8,301,91629.9520700185,70097.8466157673,84764.1553176537,92328.3272319269,106139.222547393,116204.123718031,88223
"524",8,308,92035.5112384187,70448.6030725586,78829.4886570231,90552.8665911199,99795.5497701313,113155.720661221,89785
"525",8,315,104131.214338248,96581.1290644843,112444.967921263,124606.520718642,148460.738890027,175255.115860696,126048
"526",8,322,217808.925778328,161200.409738001,178795.930890817,195698.03985571,210432.181903844,227423.582628317,204659
"527",8,329,264597.888188467,213828.011596299,240260.796225978,258718.929346964,286096.742279627,327687.431485895,246495
"528",8,336,424780.121356328,261304.377074808,317606.021295445,354233.246750581,391787.952473932,436237.335138427,361941
"529",8,343,284310.149118774,267936.122426333,285863.907126784,340238.086406845,370919.376078922,423053.779276871,345065
"530",8,350,363028.851997226,203760.471106497,240371.76650667,274502.02947666,303748.502511471,348554.73648244,274715
"531",8,357,160116.605362275,164196.16155835,189031.835548446,207630.393963128,224655.396823629,277436.489392145,205354
"532",8,364,139160.090383121,112535.289196784,134401.33944077,149587.557707474,161895.314357315,210566.399398554,149628
"533",8,371,90658.6875273913,87473.8906820217,90873.8159639172,113657.724771687,128436.451893203,133505.600707007,109494
"534",8,378,76279.1008134563,60643.8409927011,70144.3653835272,75007.2284556677,83660.3615953188,98954.2761389858,77766
"535",8,385,62443.8382213035,59244.7627968117,64732.7789334367,68349.8057149557,74858.4172621035,82793.1177426539,68385
"536",8,392,36851.3560437942,33473.791016743,39394.9301172902,45322.5563425196,48417.6236210979,53636.6062201786,47619
