"","np","time","value","q025","q25","q50","q75","q975","R"
"2058",55,161,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"2059",55,168,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"2060",55,175,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"2061",55,182,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"2062",55,189,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2063",55,196,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2064",55,203,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2065",55,210,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2066",55,217,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2067",55,224,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2068",55,231,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2069",55,238,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2070",55,245,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2071",55,252,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2072",55,259,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2073",56,7,11343968,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"2074",56,14,11345036,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"2075",56,21,11345880,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"2076",56,28,11346384,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"2077",56,35,11346800,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"2078",56,42,11347342,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"2079",56,49,11348216,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"2080",56,56,11350381,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"2081",56,63,11382405,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"2082",56,70,11972577,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"2083",56,77,14745671,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"2084",56,84,24175924,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"2085",56,91,30469206,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"2086",56,98,33261578,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"2087",56,105,34686272,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"2088",56,112,34959600,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"2089",56,119,34996548,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"2090",56,126,35001320,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"2091",56,133,35001856,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"2092",56,140,35001908,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"2093",56,147,35001912,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"2094",56,154,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"2095",56,161,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"2096",56,168,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"2097",56,175,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"2098",56,182,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"2099",56,189,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2100",56,196,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2101",56,203,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2102",56,210,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2103",56,217,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2104",56,224,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2105",56,231,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2106",56,238,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2107",56,245,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2108",56,252,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2109",56,259,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2110",57,7,11343968,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"2111",57,14,11345036,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"2112",57,21,11345880,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"2113",57,28,11346384,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"2114",57,35,11346800,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"2115",57,42,11347342,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"2116",57,49,11348216,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"2117",57,56,11350381,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"2118",57,63,11382405,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"2119",57,70,11972577,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"2120",57,77,14745671,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"2121",57,84,24175924,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"2122",57,91,30469206,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"2123",57,98,33261578,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"2124",57,105,34686272,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"2125",57,112,34959600,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"2126",57,119,34996548,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"2127",57,126,35001320,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"2128",57,133,35001856,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"2129",57,140,35001908,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"2130",57,147,35001912,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"2131",57,154,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"2132",57,161,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"2133",57,168,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"2134",57,175,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"2135",57,182,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"2136",57,189,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2137",57,196,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2138",57,203,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2139",57,210,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2140",57,217,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2141",57,224,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2142",57,231,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2143",57,238,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2144",57,245,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2145",57,252,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2146",57,259,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2147",58,7,11343968,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"2148",58,14,11345036,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"2149",58,21,11345880,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"2150",58,28,11346384,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"2151",58,35,11346800,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"2152",58,42,11347342,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"2153",58,49,11348216,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"2154",58,56,11350381,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"2155",58,63,11382405,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"2156",58,70,11972577,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"2157",58,77,14745671,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"2158",58,84,24175924,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"2159",58,91,30469206,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"2160",58,98,33261578,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"2161",58,105,34686272,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"2162",58,112,34959600,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"2163",58,119,34996548,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"2164",58,126,35001320,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"2165",58,133,35001856,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"2166",58,140,35001908,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"2167",58,147,35001912,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"2168",58,154,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"2169",58,161,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"2170",58,168,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"2171",58,175,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"2172",58,182,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"2173",58,189,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2174",58,196,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2175",58,203,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2176",58,210,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2177",58,217,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2178",58,224,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2179",58,231,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2180",58,238,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2181",58,245,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2182",58,252,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2183",58,259,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2184",59,7,11343968,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"2185",59,14,11345036,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"2186",59,21,11345880,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"2187",59,28,11346384,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"2188",59,35,11346800,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"2189",59,42,11347342,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"2190",59,49,11348216,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"2191",59,56,11350381,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"2192",59,63,11382405,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"2193",59,70,11972577,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"2194",59,77,14745671,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"2195",59,84,24175924,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"2196",59,91,30469206,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"2197",59,98,33261578,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"2198",59,105,34686272,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"2199",59,112,34959600,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"2200",59,119,34996548,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"2201",59,126,35001320,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"2202",59,133,35001856,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"2203",59,140,35001908,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"2204",59,147,35001912,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"2205",59,154,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"2206",59,161,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"2207",59,168,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"2208",59,175,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"2209",59,182,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"2210",59,189,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2211",59,196,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2212",59,203,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2213",59,210,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2214",59,217,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2215",59,224,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2216",59,231,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2217",59,238,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2218",59,245,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2219",59,252,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2220",59,259,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2221",60,7,11343968,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"2222",60,14,11345036,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"2223",60,21,11345880,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"2224",60,28,11346384,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"2225",60,35,11346800,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"2226",60,42,11347342,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"2227",60,49,11348216,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"2228",60,56,11350381,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"2229",60,63,11382405,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"2230",60,70,11972577,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"2231",60,77,14745671,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"2232",60,84,24175924,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"2233",60,91,30469206,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"2234",60,98,33261578,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"2235",60,105,34686272,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"2236",60,112,34959600,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"2237",60,119,34996548,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"2238",60,126,35001320,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"2239",60,133,35001856,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"2240",60,140,35001908,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"2241",60,147,35001912,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"2242",60,154,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"2243",60,161,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"2244",60,168,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"2245",60,175,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"2246",60,182,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"2247",60,189,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2248",60,196,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2249",60,203,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2250",60,210,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2251",60,217,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2252",60,224,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2253",60,231,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2254",60,238,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2255",60,245,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2256",60,252,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2257",60,259,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2258",61,7,11343968,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"2259",61,14,11345036,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"2260",61,21,11345880,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"2261",61,28,11346384,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"2262",61,35,11346800,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"2263",61,42,11347342,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"2264",61,49,11348216,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"2265",61,56,11350381,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"2266",61,63,11382405,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"2267",61,70,11972577,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"2268",61,77,14745671,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"2269",61,84,24175924,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"2270",61,91,30469206,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"2271",61,98,33261578,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"2272",61,105,34686272,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"2273",61,112,34959600,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"2274",61,119,34996548,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"2275",61,126,35001320,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"2276",61,133,35001856,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"2277",61,140,35001908,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"2278",61,147,35001912,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"2279",61,154,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"2280",61,161,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"2281",61,168,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"2282",61,175,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"2283",61,182,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"2284",61,189,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2285",61,196,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2286",61,203,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2287",61,210,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2288",61,217,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2289",61,224,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2290",61,231,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2291",61,238,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2292",61,245,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2293",61,252,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2294",61,259,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2295",62,7,11343968,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"2296",62,14,11345036,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"2297",62,21,11345880,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"2298",62,28,11346384,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"2299",62,35,11346800,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"2300",62,42,11347342,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"2301",62,49,11348216,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"2302",62,56,11350381,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"2303",62,63,11382405,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"2304",62,70,11972577,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"2305",62,77,14745671,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"2306",62,84,24175924,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"2307",62,91,30469206,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"2308",62,98,33261578,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"2309",62,105,34686272,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"2310",62,112,34959600,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"2311",62,119,34996548,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"2312",62,126,35001320,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"2313",62,133,35001856,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"2314",62,140,35001908,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"2315",62,147,35001912,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"2316",62,154,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"2317",62,161,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"2318",62,168,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"2319",62,175,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"2320",62,182,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"2321",62,189,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2322",62,196,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2323",62,203,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2324",62,210,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2325",62,217,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2326",62,224,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2327",62,231,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2328",62,238,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2329",62,245,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2330",62,252,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2331",62,259,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2332",63,7,11343968,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"2333",63,14,11345036,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"2334",63,21,11345880,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"2335",63,28,11346384,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"2336",63,35,11346800,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"2337",63,42,11347342,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"2338",63,49,11348216,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"2339",63,56,11350381,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"2340",63,63,11382405,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"2341",63,70,11972577,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"2342",63,77,14745671,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"2343",63,84,24175924,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"2344",63,91,30469206,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
"2345",63,98,33261578,25645778.7,29111344,33261578,33261578,37053117.8,36773957.7223555
"2346",63,105,34686272,26901571.65,30526610,34686272,34686272,38199872.6,38102239.8561553
"2347",63,112,34959600,27188241.1,30806704,34959600,34959600,38460323.7,38352171.3108339
"2348",63,119,34996548,27227039.9,30846908,34996548,34996548,38499303.5,38392124.4558439
"2349",63,126,35001320,27232348.85,30853258,35001320,35001320,38504350.6,38397678.9453653
"2350",63,133,35001856,27232896.8,30853882,35001856,35001856,38504896.8,38398243.149799
"2351",63,140,35001908,27232945.75,30853932,35001908,35001908,38504948.8,38398304.0828512
"2352",63,147,35001912,27232950.7,30853936,35001912,35001912,38504952.8,38398308.9776217
"2353",63,154,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3224982
"2354",63,161,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3498734
"2355",63,168,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3522224
"2356",63,175,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524808
"2357",63,182,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524967
"2358",63,189,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2359",63,196,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2360",63,203,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2361",63,210,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2362",63,217,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2363",63,224,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2364",63,231,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2365",63,238,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2366",63,245,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2367",63,252,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2368",63,259,35001912,27232951.75,30853936,35001912,35001912,38504952.8,38398309.3524977
"2369",64,7,11343968,3147498.5,9152065,11343968,11343968,14098551,14849957.4472465
"2370",64,14,11345036,3148611.75,9153104,11345036,11345036,14099677,14850947.3394151
"2371",64,21,11345880,3149391.5,9153943,11345880,11345880,14100402,14851853.9587859
"2372",64,28,11346384,3149940.25,9154535,11346384,11346384,14100923,14852436.8101113
"2373",64,35,11346800,3150407.5,9155110,11346800,11346800,14101363,14852901.4851759
"2374",64,42,11347342,3150890.25,9155809,11347342,11347342,14101884,14853402.8215668
"2375",64,49,11348216,3151777.25,9156708,11348216,11348216,14102727,14854169.043829
"2376",64,56,11350381,3154462.75,9158744,11350381,11350381,14105662,14856789.9217297
"2377",64,63,11382405,3182144.5,9189155,11382405,11382405,14143295,14880538.6550543
"2378",64,70,11972577,3617064,9637586,11972577,11972577,14708391,15352792.5850722
"2379",64,77,14745671,6875662,12703379,14745671,14745671,18212246,18156744.6557258
"2380",64,84,24175924,15718286,20273862,24175924,24175924,26697874,26361187.7051869
"2381",64,91,30469206,22629941.8,26339884,30469206,30469206,34113073.9,33823214.0408671
