"","np","time","value","q025","q25","q50","q75","q975","Y"
"118",3,49,55555.7812443081,45169.1942407754,54735.6468580125,64196.4419738978,75503.2335678585,88503.4308177969,70135
"119",3,56,43384.8829193832,33458.2639241537,37436.4223985263,42332.9325506761,44458.8734648572,58164.4980001852,40480
"120",3,63,18947.7245128209,17618.2152094833,19234.2826888645,21806.1582885969,23796.8519745859,30029.7464818197,24998
"121",3,70,10171.9729156283,8403.81395095829,9915.120452336,10803.4984861974,12227.8320234911,14229.087755133,11829
"122",3,77,5110.69181706768,5269.34232493103,6382.47887456828,6751.36496222485,7285.02258395559,8780.2948855892,6410
"123",3,84,4005.08101086211,3872.89637033732,4488.65915653588,5017.15369395971,5502.95325220396,5980.63534003635,4120
"124",3,91,5373.51734795691,4603.1473594539,5240.15136552413,5829.53205586498,6269.59053397997,7054.19854127503,6084
"125",3,98,7273.80669029435,6509.17849497562,7413.75542387083,8382.70938273634,9465.66592356203,10966.7766458081,8018
"126",3,105,8252.14388232744,8067.50314969771,8478.99749432064,9466.16211063211,10916.5928030744,14034.9974849535,9843
"127",3,112,14291.5460992193,11312.9788274504,13027.4766778208,13885.5644356259,14409.5403785992,17817.0507919362,14031
"128",3,119,18058.2842036733,18328.5706100724,20937.7355873591,22389.3252476744,23653.9799939325,28260.4232350017,24280
"129",3,126,22721.8858558771,23546.8700930832,30946.9732382787,34087.3045032028,36196.818236951,40257.7907258507,30690
"130",3,133,44624.6935967136,32819.2007249788,43528.4936949691,52591.0882408312,61913.3029973908,69074.7542348036,50210
"131",3,140,70581.6177539475,52510.3672977051,57199.8314639063,61649.9389269049,70633.2914886303,79842.3095213897,73974
"132",3,147,66871.2453880317,47491.3128211087,59488.6654464019,68802.3865514382,77152.3890886694,102146.264656178,66816
"133",3,154,48620.7880359143,48039.7371328487,52425.7662867692,57252.1638984645,60421.7386650214,75715.2043059672,52544
"134",3,161,42699.639938509,31674.1330948189,41989.5103960572,49233.2350984039,53709.3412018204,61318.1414953609,48688
"135",3,168,30438.000863614,28798.1333342823,30969.1002292719,34572.9930940224,36730.199347335,45684.5374071798,38163
