"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","sigma.np","sigma.value","beta.np","beta.value","gamma.np","gamma.value","tau.np","tau.value","clock","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"31",0,217,0.0638574896553342,0,217,977.403259277344,0,217,0.253455609083176,0,217,59.9872741699219,0,217,882356,30,0.204142972826958,30,0.504379868507385,30,0.0710559710860252,30,0.974861681461334,11378,30,32.3390083312988,30,5.460205078125
"32",0,224,0.000384885020108105,0,224,977.238952636719,0,224,0.152120023965836,0,224,36.0192947387695,0,224,882377.375,31,0.213732570409775,31,0.506597816944122,31,0.066949687898159,31,0.956066429615021,11378,31,32.1598625183105,31,5.30343055725098
"33",0,231,0.000457957282016614,0,231,977.140258789062,0,231,0.0913161039352417,0,231,21.6277046203613,0,231,882390.25,32,0.199021369218826,32,0.505962133407593,32,0.0672901421785355,32,0.975035667419434,11378,32,33.0906372070312,32,5.52158880233765
"34",0,238,0.0012041636126907,0,238,977.0810546875,0,238,0.0548218712210655,0,238,12.986291885376,0,238,882397.9375,33,0.199021369218826,33,0.505962133407593,33,0.0672901421785355,33,0.975035667419434,11378,33,33.0906372070312,33,5.52158880233765
"35",0,245,0.00287476565698642,0,245,977.045471191406,0,245,0.032914511859417,0,245,7.7975754737854,0,245,882402.625,34,0.199021369218826,34,0.505962133407593,34,0.0672901421785355,34,0.975035667419434,11378,34,33.0906372070312,34,5.52158880233765
"36",0,252,0.00380299894777328,0,252,977.024169921875,0,252,0.0197622887790203,0,252,4.68202590942383,0,252,882405.375,35,0.197153806686401,35,0.504330098628998,35,0.0676127076148987,35,0.959000945091248,11378,35,31.9909133911133,35,5.4698052406311
"37",0,259,0.00068322118389328,0,259,977.011291503906,0,259,0.0118657909333706,0,259,2.81130504608154,0,259,882407.0625,36,0.197153806686401,36,0.504330098628998,36,0.0676127076148987,36,0.959000945091248,11378,36,31.9909133911133,36,5.4698052406311
"38",0,266,0.000218073521326737,0,266,977.003601074219,0,266,0.00712462468072772,0,266,1.68803727626801,0,266,882408.0625,37,0.197153806686401,37,0.504330098628998,37,0.0676127076148987,37,0.959000945091248,11378,37,31.9909133911133,37,5.4698052406311
"39",0,273,6.57826809527573e-05,0,273,976.9990234375,0,273,0.00427790125831962,0,273,1.01357543468475,0,273,882408.625,38,0.211627185344696,38,0.490464091300964,38,0.0676914900541306,38,0.967379868030548,11378,38,33.6313056945801,38,4.91578197479248
"40",0,280,0.000168257456733303,0,280,976.996215820312,0,280,0.00256863026879728,0,280,0.608597338199615,0,280,882409,39,0.204485341906548,39,0.498062759637833,39,0.0663305222988129,39,0.950387418270111,11378,39,32.3221969604492,39,5.28208303451538
"41",0,287,7.01685573267197e-05,0,287,976.994567871094,0,287,0.00154231721535325,0,287,0.365429878234863,0,287,882409.25,40,0.18272739648819,40,0.530682742595673,40,0.0658983513712883,40,0.949593544006348,11378,40,30.3697948455811,40,5.70988082885742
"42",0,294,1.48381446710906e-05,0,294,976.993530273438,0,294,0.000926075794268399,0,294,0.219420924782753,0,294,882409.375,41,0.18272739648819,41,0.530682742595673,41,0.0658983513712883,41,0.949593544006348,11378,41,30.3697948455811,41,5.70988082885742
"43",0,301,2.22591191728704e-05,0,301,976.992980957031,0,301,0.000556057668291032,0,301,0.131750419735909,0,301,882409.4375,42,0.18272739648819,42,0.530682742595673,42,0.0658983513712883,42,0.949593544006348,11378,42,30.3697948455811,42,5.70988082885742
"44",0,308,2.99753982804571e-05,0,308,976.992614746094,0,308,0.000333882315317169,0,308,0.0791090205311775,0,308,882409.5,43,0.18272739648819,43,0.530682742595673,43,0.0658983513712883,43,0.949593544006348,11378,43,30.3697948455811,43,5.70988082885742
"45",0,315,2.09346161898804e-05,0,315,976.992370605469,0,315,0.000200478185433894,0,315,0.0475006960332394,0,315,882409.5,44,0.204887673258781,44,0.5025315284729,44,0.062962681055069,44,0.979234099388123,11378,44,31.6511383056641,44,5.39792680740356
"46",0,322,5.29176500697531e-06,0,322,976.992248535156,0,322,0.000120376287668478,0,322,0.0285216048359871,0,322,882409.5625,45,0.204887673258781,45,0.5025315284729,45,0.062962681055069,45,0.979234099388123,11378,45,31.6511383056641,45,5.39792680740356
"47",0,329,1.63878020346339e-06,0,329,976.9921875,0,329,7.22794502507895e-05,0,329,0.0171256847679615,0,329,882409.5625,46,0.213601619005203,46,0.503484666347504,46,0.0644550770521164,46,0.999556124210358,11378,46,33.359676361084,46,5.22388219833374
"48",0,336,4.38671369412612e-06,0,336,976.992126464844,0,336,4.3399901187513e-05,0,336,0.0102830491960049,0,336,882409.5625,47,0.224394276738167,47,0.488764315843582,47,0.0656415224075317,47,0.981045782566071,11378,47,34.6104888916016,47,4.28758525848389
"49",0,343,4.47442799603641e-07,0,343,976.992126464844,0,343,2.60592969425488e-05,0,343,0.00617441581562161,0,343,882409.5625,48,0.22666497528553,48,0.472232133150101,48,0.0681094229221344,48,0.990354895591736,11378,48,34.0069198608398,48,3.59524655342102
"50",0,350,1.42124904050444e-06,0,350,976.992065429688,0,350,1.56471996888286e-05,0,350,0.00370740331709385,0,350,882409.5625,49,0.227381065487862,49,0.482108473777771,49,0.0671382173895836,49,0.970662295818329,11378,49,35.172924041748,49,3.8834342956543
"51",0,357,2.4950472010298e-07,0,357,976.992065429688,0,357,9.39529945753748e-06,0,357,0.0022260956466198,0,357,882409.5625,50,0.227381065487862,50,0.482108473777771,50,0.0671382173895836,50,0.970662295818329,11378,50,35.172924041748,50,3.8834342956543
"52",0,364,1.87798925501118e-07,0,364,976.992065429688,0,364,5.64137008041143e-06,0,364,0.00133665022440255,0,364,882409.5625,51,0.232401862740517,51,0.483814537525177,51,0.0698002874851227,51,0.988862633705139,11378,51,35.8301658630371,51,3.56442642211914
"53",1,7,0.0952589306649183,1,7,999997.125,1,7,1.52191781997681,1,7,1.08823668956757,1,7,0.247118294239044,52,0.223527476191521,52,0.494688242673874,52,0.0659632608294487,52,0.9981809258461,11378,52,34.6064605712891,52,4.51791763305664
"54",1,14,0.0841266792272552,1,14,999989,1,14,5.48173427581787,1,14,4.02948808670044,1,14,1.30626499652863,53,0.21084363758564,53,0.510936737060547,53,0.0647806897759438,53,0.999323308467865,11378,53,32.3321876525879,53,5.50054502487183
"55",1,21,1.1497876929255,1,21,999959.3125,1,21,20.0633430480957,1,21,14.7529497146606,1,21,5.19006633758545,54,0.202139541506767,54,0.501955389976501,54,0.0641304925084114,54,0.983919501304626,11378,54,32.3252754211426,54,5.40776205062866
"56",1,28,8.87818171687126,1,28,999850.6875,1,28,73.4397583007812,1,28,54.0045127868652,1,28,19.4076862335205,55,0.206265315413475,55,0.50709992647171,55,0.0644811764359474,55,0.971563518047333,11378,55,32.5988693237305,55,5.50120449066162
"57",1,35,7.50135199137326,1,35,999453,1,35,268.733459472656,1,35,197.651306152344,1,35,71.4476776123047,56,0.206265315413475,56,0.50709992647171,56,0.0644811764359474,56,0.971563518047333,11378,56,32.5988693237305,56,5.50120449066162
"58",1,42,51.6121698450325,1,42,997999.5,1,42,982.215393066406,1,42,722.893310546875,1,42,261.844787597656,57,0.206265315413475,57,0.50709992647171,57,0.0644811764359474,57,0.971563518047333,11378,57,32.5988693237305,57,5.50120449066162
"59",1,49,133.399388372497,1,49,992708,1,49,3574.71801757812,1,49,2637.34399414062,1,49,957.340209960938,58,0.206265315413475,58,0.50709992647171,58,0.0644811764359474,58,0.971563518047333,11378,58,32.5988693237305,58,5.50120449066162
"60",1,56,161.097293045954,1,56,973724.875,1,56,12810.478515625,1,56,9535.2275390625,1,56,3483.26806640625,59,0.19825504720211,59,0.518293023109436,59,0.0646397843956947,59,0.982583820819855,11378,59,32.1092262268066,59,5.81806421279907
"61",1,63,1383.8907876323,1,63,909083.875,1,63,43463.796875,1,63,33385.3828125,1,63,12469.8017578125,60,0.19825504720211,60,0.518293023109436,60,0.0646397843956947,60,0.982583820819855,11378,60,32.1092262268066,60,5.81806421279907
"62",1,70,6078.17835912333,1,70,723736,1,70,123361.328125,1,70,105185.78125,1,70,42299.22265625,61,0.19825504720211,61,0.518293023109436,61,0.0646397843956947,61,0.982583820819855,11378,61,32.1092262268066,61,5.81806421279907
"63",1,77,11119.2741154851,1,77,388467.15625,1,77,221121.875,1,77,250866.765625,1,77,123700.6953125,62,0.194062769412994,62,0.512571811676025,62,0.0653146579861641,62,0.958748519420624,11378,62,31.8307647705078,62,5.64401197433472
"64",1,84,5199.05687626907,1,84,122136.4140625,1,84,192357.28125,1,84,375201,1,84,275074,63,0.212322905659676,63,0.513930201530457,63,0.0653773993253708,63,0.986429452896118,11378,63,30.798360824585,63,5.53104305267334
"65",1,91,6829.20290739753,1,91,31148.376953125,1,91,93039.5703125,1,91,363856.0625,1,91,453829.75,64,0.204756632447243,64,0.495382040739059,64,0.0710037723183632,64,0.986321091651917,11378,64,32.6136169433594,64,5.20315074920654
"66",1,98,1071.90508323332,1,98,9821.9267578125,1,98,34262.71875,1,98,273629.96875,1,98,604820.375,65,0.247092306613922,65,0.473655700683594,65,0.0687529072165489,65,0.985437572002411,11378,65,36.7907257080078,65,1.76233863830566
"67",1,105,799.833781539942,1,105,4357.94677734375,1,105,11559.5439453125,1,105,181870.703125,1,105,711130.625,66,0.230017185211182,66,0.47575056552887,66,0.0686337351799011,66,0.988408088684082,11378,66,35.7287712097168,66,3.48103857040405
"68",1,112,33.1870666171525,1,112,2581.09985351562,1,112,3890.21923828125,1,112,114016.3125,1,112,779654.6875,67,0.230017185211182,67,0.47575056552887,67,0.0686337351799011,67,0.988408088684082,11378,67,35.7287712097168,67,3.48103857040405
"69",1,119,21.1689523118065,1,119,1867.54333496094,1,119,1372.99560546875,1,119,69491.2265625,1,119,821988.4375,68,0.209766507148743,68,0.485788404941559,68,0.0692291781306267,68,0.976457536220551,11378,68,32.3197784423828,68,4.82066011428833
"70",1,126,26.4077670620171,1,126,1535.42431640625,1,126,527.044494628906,1,126,41770.48046875,1,126,847606.1875,69,0.231858715415001,69,0.470857083797455,69,0.0686355605721474,69,0.971903026103973,11378,69,34.7311592102051,69,3.16638898849487
"71",1,133,6.35071471468212,1,133,1365.50268554688,1,133,224.595397949219,1,133,24933.984375,1,133,862949.8125,70,0.231858715415001,70,0.470857083797455,70,0.0686355605721474,70,0.971903026103973,11378,70,34.7311592102051,70,3.16638898849487
"72",1,140,2.1458183469501,1,140,1273.33459472656,1,140,106.073226928711,1,140,14831.2314453125,1,140,872092.3125,71,0.247703731060028,71,0.473341435194016,71,0.0703426897525787,71,0.975471138954163,11378,71,36.4593849182129,71,1.67897176742554
"73",1,147,1.05814690748568,1,147,1221.53698730469,1,147,54.4365882873535,1,147,8805.76171875,1,147,877525.375,72,0.256480127573013,72,0.465231388807297,72,0.0702221468091011,72,0.93035489320755,11378,72,36.2460327148438,72,0.241560474038124
"74",1,154,1.08616094747326,1,154,1191.80017089844,1,154,29.594409942627,1,154,5223.2080078125,1,154,880749.5625,73,0.256480127573013,73,0.465231388807297,73,0.0702221468091011,73,0.93035489320755,11378,73,36.2460327148438,73,0.241560474038124
"75",1,161,0.547034931779356,1,161,1174.50915527344,1,161,16.6806983947754,1,161,3096.58520507812,1,161,882661.5,74,0.256480127573013,74,0.465231388807297,74,0.0702221468091011,74,0.93035489320755,11378,74,36.2460327148438,74,0.241560474038124
"76",1,168,0.923692237045232,1,168,1164.37829589844,1,168,9.60477733612061,1,168,1835.29663085938,1,168,883794.8125,75,0.240431979298592,75,0.465868413448334,75,0.0700176060199738,75,0.963020920753479,11378,75,35.5233993530273,75,2.2094292640686
"77",1,175,0.633287081149233,1,175,1158.41564941406,1,175,5.59865093231201,1,175,1087.58129882812,1,175,884466.5,76,0.240431979298592,76,0.465868413448334,76,0.0700176060199738,76,0.963020920753479,11378,76,35.5233993530273,76,2.2094292640686
"78",1,182,0.0451313128704503,1,182,1154.89685058594,1,182,3.28628706932068,1,182,644.435119628906,1,182,884864.5,77,0.238795071840286,77,0.470404654741287,77,0.065960206091404,77,0.926583826541901,11378,77,33.1681709289551,77,2.53624510765076
"79",1,189,0.446912951531216,1,189,1152.81689453125,1,189,1.93663215637207,1,189,381.834442138672,1,189,885100.3125,78,0.238795071840286,78,0.470404654741287,78,0.065960206091404,78,0.926583826541901,11378,78,33.1681709289551,78,2.53624510765076
"80",1,196,0.0632527874531659,1,196,1151.58618164062,1,196,1.14385235309601,1,196,226.234405517578,1,196,885240.0625,79,0.238795071840286,79,0.470404654741287,79,0.065960206091404,79,0.926583826541901,11378,79,33.1681709289551,79,2.53624510765076
"81",1,203,0.0391450558487657,1,203,1150.85778808594,1,203,0.676481544971466,1,203,134.040191650391,1,203,885322.8125,80,0.26360023021698,80,0.463147938251495,80,0.0677867606282234,80,0.949506223201752,11378,80,36.4535484313965,80,-0.906199991703033
"82",1,210,0.00879734662469947,1,210,1150.42639160156,1,210,0.400375097990036,1,210,79.4158782958984,1,210,885371.875,81,0.26360023021698,81,0.463147938251495,81,0.0677867606282234,81,0.949506223201752,11378,81,36.4535484313965,81,-0.906199991703033
"83",1,217,0.00246389432147935,1,217,1150.17077636719,1,217,0.237064719200134,1,217,47.0518989562988,1,217,885400.9375,82,0.26360023021698,82,0.463147938251495,82,0.0677867606282234,82,0.949506223201752,11378,82,36.4535484313965,82,-0.906199991703033
"84",1,224,0.00309512891413908,1,224,1150.01940917969,1,224,0.140403136610985,1,224,27.8769721984863,1,224,885418.125,83,0.209448307752609,83,0.506387710571289,83,0.0690676718950272,83,0.933138906955719,11378,83,31.5628452301025,83,5.42286539077759
"85",1,231,0.00211044653695652,1,231,1149.92980957031,1,231,0.0831670165061951,1,231,16.5163154602051,1,231,885428.375,84,0.209448307752609,84,0.506387710571289,84,0.0690676718950272,84,0.933138906955719,11378,84,31.5628452301025,84,5.42286539077759
"86",1,238,0.00470034368701286,1,238,1149.87670898438,1,238,0.0492678061127663,1,238,9.78543853759766,1,238,885434.375,85,0.209448307752609,85,0.506387710571289,85,0.0690676718950272,85,0.933138906955719,11378,85,31.5628452301025,85,5.42286539077759
"87",1,245,0.000399156502927792,1,245,1149.84521484375,1,245,0.0291875470429659,1,245,5.79758501052856,1,245,885438,86,0.209448307752609,86,0.506387710571289,86,0.0690676718950272,86,0.933138906955719,11378,86,31.5628452301025,86,5.42286539077759
"88",1,252,0.000485786931648305,1,252,1149.82653808594,1,252,0.0172919947654009,1,252,3.43489718437195,1,252,885440.125,87,0.204847902059555,87,0.485303908586502,87,0.0699572563171387,87,0.918216645717621,11378,87,27.3475093841553,87,4.89516162872314
"89",1,259,0.00072997307065733,1,259,1149.81555175781,1,259,0.0102447243407369,1,259,2.03507447242737,1,259,885441.375,88,0.204847902059555,88,0.485303908586502,88,0.0699572563171387,88,0.918216645717621,11378,88,27.3475093841553,88,4.89516162872314
"90",1,266,4.23975252587246e-05,1,266,1149.80895996094,1,266,0.00606959965080023,1,266,1.20572090148926,1,266,885442.125,89,0.213590711355209,89,0.48432731628418,89,0.0742646381258965,89,0.931646108627319,11378,89,28.8107948303223,89,4.66079187393188
"91",1,273,0.000151631331139445,1,273,1149.80505371094,1,273,0.00359602365642786,1,273,0.714353561401367,1,273,885442.5625,90,0.226228639483452,90,0.480335235595703,90,0.0714813768863678,90,0.991889417171478,11378,90,35.2060966491699,90,3.90268659591675
"92",1,280,6.24088627368315e-05,1,280,1149.802734375,1,280,0.00213052495382726,1,280,0.42323312163353,1,280,885442.8125,91,0.242477864027023,91,0.471926867961884,91,0.0665828958153725,91,0.998857259750366,11378,91,36.2753562927246,91,2.21699380874634
"93",1,287,7.568469812753e-06,1,287,1149.80139160156,1,287,0.00126226816792041,1,287,0.250752955675125,1,287,885442.9375,92,0.242477864027023,92,0.471926867961884,92,0.0665828958153725,92,0.998857259750366,11378,92,36.2753562927246,92,2.21699380874634
"94",1,294,2.41748486655501e-05,1,294,1149.80065917969,1,294,0.000747854704968631,1,294,0.148563623428345,1,294,885443.0625,93,0.229314371943474,93,0.479792952537537,93,0.0696631744503975,93,0.954911231994629,11378,93,35.1553916931152,93,3.67056655883789
"95",1,301,2.94453934139694e-05,1,301,1149.80017089844,1,301,0.000443081022240222,1,301,0.088019497692585,1,301,885443.125,94,0.219112366437912,94,0.479374706745148,94,0.0675608962774277,94,0.959819436073303,11378,94,32.8110084533691,94,4.27362012863159
"96",1,308,5.61916565148108e-06,1,308,1149.7998046875,1,308,0.000262512068729848,1,308,0.0521489158272743,1,308,885443.125,95,0.218712627887726,95,0.492000609636307,95,0.0706957280635834,95,0.960303544998169,11378,95,33.797534942627,95,4.69392204284668
"97",1,315,1.23029292242664e-05,1,315,1149.79968261719,1,315,0.000155530462507159,1,315,0.0308966711163521,1,315,885443.125,96,0.21993100643158,96,0.475699603557587,96,0.0732068493962288,96,0.955618619918823,11378,96,30.8577041625977,96,4.10826396942139
"98",1,322,8.9269999154992e-07,1,322,1149.79956054688,1,322,9.21471219044179e-05,1,322,0.0183053519576788,1,322,885443.1875,97,0.217723429203033,97,0.483412057161331,97,0.0711224898695946,97,0.951722621917725,11378,97,32.9743537902832,97,4.47100591659546
"99",1,329,2.67736489866182e-06,1,329,1149.79956054688,1,329,5.45944021723699e-05,1,329,0.0108453724533319,1,329,885443.1875,98,0.212960541248322,98,0.499322950839996,98,0.0709908530116081,98,0.978775858879089,11378,98,33.1977272033691,98,5.13383388519287
"100",1,336,2.57672297894963e-06,1,336,1149.79943847656,1,336,3.23455460602418e-05,1,336,0.00642555812373757,1,336,885443.1875,99,0.211789518594742,99,0.492920011281967,99,0.068381167948246,99,0.986535847187042,11378,99,34.5329513549805,99,4.98515892028809
"101",1,343,1.38733823244498e-06,1,343,1149.79943847656,1,343,1.91637664102018e-05,1,343,0.00380695075727999,1,343,885443.1875,100,0.230682626366615,100,0.484670907258987,100,0.0675372779369354,100,0.971188843250275,11378,100,35.4015235900879,100,3.7269983291626
"102",1,350,1.27077348287723e-07,1,350,1149.79943847656,1,350,1.13539563244558e-05,1,350,0.00225550425238907,1,350,885443.1875,101,0.21920520067215,101,0.478832930326462,101,0.0686947777867317,101,0.954082071781158,11378,101,32.7716369628906,101,4.2513575553894
"103",1,357,5.40930023446746e-07,1,357,1149.79943847656,1,357,6.72687929181848e-06,1,357,0.00133631878998131,1,357,885443.1875,102,0.253702640533447,102,0.468940556049347,102,0.0694126337766647,102,0.98334264755249,11378,102,37.1994438171387,102,0.761016130447388
"104",1,364,1.77786808415262e-07,1,364,1149.79943847656,1,364,3.98547445001896e-06,1,364,0.000791728845797479,1,364,885443.1875,103,0.253702640533447,103,0.468940556049347,103,0.0694126337766647,103,0.98334264755249,11378,103,37.1994438171387,103,0.761016130447388
"105",2,7,0.0485697633215674,2,7,999997.0625,2,7,1.49634480476379,2,7,1.15778028964996,2,7,0.270297825336456,104,0.222368478775024,104,0.478932946920395,104,0.0658202841877937,104,0.982008159160614,11378,104,33.3624725341797,104,4.08893394470215
"106",2,14,0.0533321368061033,2,14,999988.625,2,14,5.43462371826172,2,14,4.30910873413086,2,14,1.42880582809448,105,0.227122515439987,105,0.477377384901047,105,0.0707239359617233,105,0.993662178516388,11378,105,35.4348297119141,105,3.74368906021118
"107",2,21,0.182153960003183,2,21,999957.6875,2,21,20.0250358581543,2,21,15.8819217681885,2,21,5.70422077178955,106,0.242176726460457,106,0.476212412118912,106,0.0707573741674423,106,0.994842231273651,11378,106,36.4910583496094,106,2.39975738525391
"108",2,28,1.08804959175778,2,28,999843.5625,2,28,73.7902526855469,2,28,58.526554107666,2,28,21.4602108001709,107,0.242176726460457,107,0.476212412118912,107,0.0707573741674423,107,0.994842231273651,11378,107,36.4910583496094,107,2.39975738525391
"109",2,35,23.466154438953,2,35,999423.125,2,35,271.816009521484,2,35,215.632629394531,2,35,79.5167770385742,108,0.223024427890778,108,0.483010411262512,108,0.0702336132526398,108,0.997840583324432,11378,108,35.5028991699219,108,4.18807888031006
"110",2,42,31.9389197515757,2,42,997876.125,2,42,999.996948242188,2,42,793.876159667969,2,42,293.338806152344,109,0.232352077960968,109,0.473227858543396,109,0.0708375498652458,109,0.995580494403839,11378,109,35.8695526123047,109,3.21115803718567
"111",2,49,151.586626225207,2,49,992209.1875,2,49,3661.74047851562,2,49,2914.73168945312,2,49,1079.46948242188,110,0.229224339127541,110,0.482406675815582,110,0.0703931972384453,110,0.995298266410828,11378,110,35.936149597168,110,3.76347637176514
"112",2,56,457.936138970132,2,56,971779.25,2,56,13181.095703125,2,56,10594.71484375,2,56,3951.31372070312,111,0.229224339127541,111,0.482406675815582,111,0.0703931972384453,111,0.995298266410828,11378,111,35.936149597168,111,3.76347637176514
"113",2,63,1263.01355944857,2,63,902209.8125,2,63,44651.4765625,2,63,37159.52734375,2,63,14204.7255859375,112,0.229224339127541,112,0.482406675815582,112,0.0703931972384453,112,0.995298266410828,11378,112,35.936149597168,112,3.76347637176514
"114",2,70,3874.21862973383,2,70,705770.125,2,70,124175.1328125,2,70,115945.8671875,2,70,48100.08203125,113,0.229224339127541,113,0.482406675815582,113,0.0703931972384453,113,0.995298266410828,11378,113,35.936149597168,113,3.76347637176514
"115",2,77,12980.4431698656,2,77,366455.125,2,77,210181.890625,2,77,267482.90625,2,77,138569.640625,114,0.229224339127541,114,0.482406675815582,114,0.0703931972384453,114,0.995298266410828,11378,114,35.936149597168,114,3.76347637176514
"116",2,84,290.396309742225,2,84,114042.671875,2,84,168657.140625,2,84,380163.71875,2,84,299697.5625,115,0.229224339127541,115,0.482406675815582,115,0.0703931972384453,115,0.995298266410828,11378,115,35.936149597168,115,3.76347637176514
"117",2,91,3236.49688229049,2,91,30653.701171875,2,91,76020.65625,2,91,352182.125,2,91,481049.6875,116,0.219878077507019,116,0.49211573600769,116,0.0706476867198944,116,0.987354040145874,11378,116,34.5701713562012,116,4.64116096496582
"118",2,98,1254.37864459174,2,98,10542.7109375,2,98,26509.255859375,2,98,256073.515625,2,98,628376.3125,117,0.219878077507019,117,0.49211573600769,117,0.0706476867198944,117,0.987354040145874,11378,117,34.5701713562012,117,4.64116096496582
"119",2,105,1228.00141744949,2,105,5080.11572265625,2,105,8621.951171875,2,105,166054.9375,2,105,729155.25,118,0.219878077507019,118,0.49211573600769,118,0.0706476867198944,118,0.987354040145874,11378,118,34.5701713562012,118,4.64116096496582
"120",2,112,154.39626613231,2,112,3205.265625,2,112,2871.9599609375,2,112,102168.25,2,112,792725.4375,119,0.231620728969574,119,0.474823772907257,119,0.0678899511694908,119,0.970735967159271,11378,119,35.2538070678711,119,3.32515382766724
"121",2,119,23.2169703036493,2,119,2423.04956054688,2,119,1037.57067871094,2,119,61343.0546875,2,119,831343.0625,120,0.212704822421074,120,0.498225897550583,120,0.0661387965083122,120,0.948841869831085,11378,120,33.2583694458008,120,5.10995244979858
"122",2,126,13.8926820844978,2,126,2050.44482421875,2,126,420.025207519531,2,126,36406.43359375,2,126,854390.6875,121,0.202773198485374,121,0.494538873434067,121,0.0679872557520866,121,0.947113811969757,11378,121,31.2663593292236,121,5.19694757461548
"123",2,133,9.93319649601693,2,133,1857.53186035156,2,133,191.079605102539,2,133,21485.587890625,2,133,868029.5625,122,0.217344596982002,122,0.498313307762146,122,0.0644745975732803,122,0.956088602542877,11378,122,32.5025863647461,122,4.93675565719604
"124",2,140,5.02967043087562,2,140,1752.45874023438,2,140,95.5924072265625,2,140,12644.4951171875,2,140,876067.125,123,0.217344596982002,123,0.498313307762146,123,0.0644745975732803,123,0.956088602542877,11378,123,32.5025863647461,123,4.93675565719604
"125",2,147,1.45275800199427,2,147,1693.46459960938,2,147,51.0463905334473,2,147,7430.80322265625,2,147,880793.875,124,0.213369026780128,124,0.505100905895233,124,0.0652426183223724,124,0.957480549812317,11378,124,32.2468338012695,124,5.27541351318359
"126",2,154,2.59050117890255,2,154,1659.73889160156,2,154,28.3759059906006,2,154,4363.60400390625,2,154,883570.625,125,0.209343984723091,125,0.501410484313965,125,0.0665373355150223,125,0.932935416698456,11378,125,32.5617561340332,125,5.29146194458008
"127",2,161,1.24709798791524,2,161,1640.251953125,2,161,16.1461544036865,2,161,2561.4189453125,2,161,885200.875,126,0.212214484810829,126,0.499763339757919,126,0.0686266496777534,126,0.928939878940582,11378,126,32.6105690002441,126,5.16951990127563
"128",2,168,0.137827200829273,2,168,1628.92114257812,2,168,9.30971050262451,2,168,1503.21228027344,2,168,886157.6875,127,0.231221914291382,127,0.477113515138626,127,0.0672511905431747,127,0.928831279277802,11378,127,33.9876251220703,127,3.43509531021118
"129",2,175,0.109789695849362,2,175,1622.30847167969,2,175,5.40810966491699,2,175,882.077392578125,2,175,886719.1875,128,0.239498391747475,128,0.47114634513855,128,0.0720908790826797,128,0.904437303543091,11378,128,33.5323944091797,128,2.49509906768799
"130",2,182,0.18452956532864,2,182,1618.44067382812,2,182,3.15492987632751,2,182,517.562622070312,2,182,887048.6875,129,0.214502990245819,129,0.482722669839859,129,0.072441078722477,129,0.9381964802742,11378,129,30.6549396514893,129,4.57792568206787
"131",2,189,0.0869458297209667,2,189,1616.17565917969,2,189,1.84492671489716,2,189,303.669982910156,2,189,887242,130,0.226245552301407,130,0.500154972076416,130,0.0671491771936417,130,0.964295387268066,11378,130,31.8868865966797,130,4.50530385971069
"132",2,196,0.029050496216127,2,196,1614.84814453125,2,196,1.08035862445831,2,196,178.168487548828,2,196,887355.4375,131,0.198861554265022,131,0.50782573223114,131,0.0636788681149483,131,0.957828402519226,11378,131,31.236852645874,131,5.56646490097046
"133",2,203,0.0520234379468853,2,203,1614.06982421875,2,203,0.633143961429596,2,203,104.533172607422,2,203,887422,132,0.202537089586258,132,0.49533486366272,132,0.0707211345434189,132,0.950133562088013,11378,132,30.8816146850586,132,5.22205924987793
"134",2,210,0.000496377510163445,2,210,1613.61340332031,2,210,0.371225148439407,2,210,61.3301544189453,2,210,887461,133,0.231751993298531,133,0.486789762973785,133,0.0711138173937798,133,0.925221860408783,11378,133,32.7321586608887,133,3.71122550964355
"135",2,217,0.00889775906724809,2,217,1613.34558105469,2,217,0.217715233564377,2,217,35.9825553894043,2,217,887483.9375,134,0.245951548218727,134,0.474232107400894,134,0.0683720782399178,134,0.920350909233093,11378,134,34.9261474609375,134,1.91509974002838
"136",2,224,0.00146223984434459,2,224,1613.1884765625,2,224,0.127705097198486,2,224,21.1110000610352,2,224,887497.375,135,0.245951548218727,135,0.474232107400894,135,0.0683720782399178,135,0.920350909233093,11378,135,34.9261474609375,135,1.91509974002838
"137",2,231,0.00631822691989509,2,231,1613.09631347656,2,231,0.0749147534370422,2,231,12.3858251571655,2,231,887505.25,136,0.238692164421082,136,0.477084040641785,136,0.0664986222982407,136,0.925854802131653,11378,136,34.1257629394531,136,2.78082656860352
"138",2,238,0.00131509755541232,2,238,1613.04235839844,2,238,0.0439490713179111,2,238,7.26675796508789,2,238,887509.875,137,0.238692164421082,137,0.477084040641785,137,0.0664986222982407,137,0.925854802131653,11378,137,34.1257629394531,137,2.78082656860352
"139",2,245,0.000967181414057538,2,245,1613.01062011719,2,245,0.0257837232202291,2,245,4.2634015083313,2,245,887512.5625,138,0.238692164421082,138,0.477084040641785,138,0.0664986222982407,138,0.925854802131653,11378,138,34.1257629394531,138,2.78082656860352
"140",2,252,0.000530364515949643,2,252,1612.99194335938,2,252,0.0151268858462572,2,252,2.50133347511292,2,252,887514.1875,139,0.238692164421082,139,0.477084040641785,139,0.0664986222982407,139,0.925854802131653,11378,139,34.1257629394531,139,2.78082656860352
"141",2,259,0.00167073860389825,2,259,1612.98107910156,2,259,0.00887479074299335,2,259,1.46752977371216,2,259,887515.125,140,0.22178353369236,140,0.497275173664093,140,0.0637403130531311,140,0.932747781276703,11378,140,30.7633152008057,140,4.68940353393555
