"","time","value","q025","q25","q50","q75","q975","Alpha"
"1470",1470,-0.604421079158783,-0.604421079158783,-0.604421079158783,-0.604421079158783,-0.604421079158783,-0.604421079158783,-0.690023989
"1471",1471,-0.59305202960968,-0.59305202960968,-0.59305202960968,-0.59305202960968,-0.59305202960968,-0.59305202960968,-0.550434881
"1472",1472,-0.941910922527313,-0.941910922527313,-0.941910922527313,-0.941910922527313,-0.941910922527313,-0.941910922527313,-0.62241229
"1473",1473,-0.857845067977905,-0.857845067977905,-0.857845067977905,-0.857845067977905,-0.857845067977905,-0.857845067977905,-0.763929674
"1474",1474,-1.0621839761734,-1.0621839761734,-1.0621839761734,-1.0621839761734,-1.0621839761734,-1.0621839761734,-0.858866487
"1475",1475,-0.811798632144928,-0.811798632144928,-0.811798632144928,-0.811798632144928,-0.811798632144928,-0.811798632144928,-0.935428662
"1476",1476,-0.733655750751495,-0.733655750751495,-0.733655750751495,-0.733655750751495,-0.733655750751495,-0.733655750751495,-0.798296679
"1477",1477,-0.818400204181671,-0.818400204181671,-0.818400204181671,-0.818400204181671,-0.818400204181671,-0.818400204181671,-0.743480933
"1478",1478,-0.973968803882599,-0.973968803882599,-0.973968803882599,-0.973968803882599,-0.973968803882599,-0.973968803882599,-0.866667276
"1479",1479,-1.14565455913544,-1.14565455913544,-1.14565455913544,-1.14565455913544,-1.14565455913544,-1.14565455913544,-0.897252364
"1480",1480,-1.20088958740234,-1.20088958740234,-1.20088958740234,-1.20088958740234,-1.20088958740234,-1.20088958740234,-0.813464002
"1481",1481,-1.16765975952148,-1.16765975952148,-1.16765975952148,-1.16765975952148,-1.16765975952148,-1.16765975952148,-0.617356539
"1482",1482,-1.26656782627106,-1.26656782627106,-1.26656782627106,-1.26656782627106,-1.26656782627106,-1.26656782627106,-0.372715319
"1483",1483,-0.732497692108154,-0.732497692108154,-0.732497692108154,-0.732497692108154,-0.732497692108154,-0.732497692108154,-0.092107418
"1484",1484,-0.748309373855591,-0.748309373855591,-0.748309373855591,-0.748309373855591,-0.748309373855591,-0.748309373855591,-0.009487911
"1485",1485,-0.696123540401459,-0.696123540401459,-0.696123540401459,-0.696123540401459,-0.696123540401459,-0.696123540401459,-0.153338055
"1486",1486,-0.397483766078949,-0.397483766078949,-0.397483766078949,-0.397483766078949,-0.397483766078949,-0.397483766078949,-0.248549892
"1487",1487,-0.434446781873703,-0.434446781873703,-0.434446781873703,-0.434446781873703,-0.434446781873703,-0.434446781873703,-0.164683353
"1488",1488,-0.625052511692047,-0.625052511692047,-0.625052511692047,-0.625052511692047,-0.625052511692047,-0.625052511692047,-0.25976957
"1489",1489,-0.655427098274231,-0.655427098274231,-0.655427098274231,-0.655427098274231,-0.655427098274231,-0.655427098274231,-0.562973775
"1490",1490,-0.707498729228973,-0.707498729228973,-0.707498729228973,-0.707498729228973,-0.707498729228973,-0.707498729228973,-0.609243038
"1491",1491,-0.736400306224823,-0.736400306224823,-0.736400306224823,-0.736400306224823,-0.736400306224823,-0.736400306224823,-0.513559025
"1492",1492,-0.686641275882721,-0.686641275882721,-0.686641275882721,-0.686641275882721,-0.686641275882721,-0.686641275882721,-0.458531069
"1493",1493,-0.551228523254395,-0.551228523254395,-0.551228523254395,-0.551228523254395,-0.551228523254395,-0.551228523254395,-0.599072049
"1494",1494,-0.417758673429489,-0.417758673429489,-0.417758673429489,-0.417758673429489,-0.417758673429489,-0.417758673429489,-0.522108066
"1495",1495,-0.69902765750885,-0.69902765750885,-0.69902765750885,-0.69902765750885,-0.69902765750885,-0.69902765750885,-0.58177541
"1496",1496,-0.753630340099335,-0.753630340099335,-0.753630340099335,-0.753630340099335,-0.753630340099335,-0.753630340099335,-0.496528022
"1497",1497,-1.10766530036926,-1.10766530036926,-1.10766530036926,-1.10766530036926,-1.10766530036926,-1.10766530036926,-0.533675919
"1498",1498,-1.1821151971817,-1.1821151971817,-1.1821151971817,-1.1821151971817,-1.1821151971817,-1.1821151971817,-0.454024963
"1499",1499,-1.06451570987701,-1.06451570987701,-1.06451570987701,-1.06451570987701,-1.06451570987701,-1.06451570987701,-0.455249362
"1500",1500,-1.16064631938934,-1.16064631938934,-1.16064631938934,-1.16064631938934,-1.16064631938934,-1.16064631938934,-0.275064817
"1501",1501,-1.24725818634033,-1.24725818634033,-1.24725818634033,-1.24725818634033,-1.24725818634033,-1.24725818634033,-0.382511735
"1502",1502,-1.36960864067078,-1.36960864067078,-1.36960864067078,-1.36960864067078,-1.36960864067078,-1.36960864067078,-0.1581726
"1503",1503,-1.31929790973663,-1.31929790973663,-1.31929790973663,-1.31929790973663,-1.31929790973663,-1.31929790973663,-0.347731576
"1504",1504,-1.38163805007935,-1.38163805007935,-1.38163805007935,-1.38163805007935,-1.38163805007935,-1.38163805007935,-0.508407993
"1505",1505,-1.19016814231873,-1.19016814231873,-1.19016814231873,-1.19016814231873,-1.19016814231873,-1.19016814231873,-0.964776148
"1506",1506,-1.3530181646347,-1.3530181646347,-1.3530181646347,-1.3530181646347,-1.3530181646347,-1.3530181646347,-1.15321668
"1507",1507,-1.38361322879791,-1.38361322879791,-1.38361322879791,-1.38361322879791,-1.38361322879791,-1.38361322879791,-1.180586342
"1508",1508,-1.33475387096405,-1.33475387096405,-1.33475387096405,-1.33475387096405,-1.33475387096405,-1.33475387096405,-1.180616529
"1509",1509,-1.3121680021286,-1.3121680021286,-1.3121680021286,-1.3121680021286,-1.3121680021286,-1.3121680021286,-1.232597761
"1510",1510,-1.26386320590973,-1.26386320590973,-1.26386320590973,-1.26386320590973,-1.26386320590973,-1.26386320590973,-1.203049835
"1511",1511,-1.29235827922821,-1.29235827922821,-1.29235827922821,-1.29235827922821,-1.29235827922821,-1.29235827922821,-1.098203551
"1512",1512,-1.13580775260925,-1.13580775260925,-1.13580775260925,-1.13580775260925,-1.13580775260925,-1.13580775260925,-0.881588967
"1513",1513,-0.870269596576691,-0.870269596576691,-0.870269596576691,-0.870269596576691,-0.870269596576691,-0.870269596576691,-1.106932181
"1514",1514,-0.923659920692444,-0.923659920692444,-0.923659920692444,-0.923659920692444,-0.923659920692444,-0.923659920692444,-0.977612669
"1515",1515,-0.545695424079895,-0.545695424079895,-0.545695424079895,-0.545695424079895,-0.545695424079895,-0.545695424079895,-0.879643992
"1516",1516,-0.464944094419479,-0.464944094419479,-0.464944094419479,-0.464944094419479,-0.464944094419479,-0.464944094419479,-0.836712997
"1517",1517,-0.712581753730774,-0.712581753730774,-0.712581753730774,-0.712581753730774,-0.712581753730774,-0.712581753730774,-0.875159152
"1518",1518,-0.720299184322357,-0.720299184322357,-0.720299184322357,-0.720299184322357,-0.720299184322357,-0.720299184322357,-0.523016837
"1519",1519,-0.945861339569092,-0.945861339569092,-0.945861339569092,-0.945861339569092,-0.945861339569092,-0.945861339569092,-0.699151136
"1520",1520,-0.963287115097046,-0.963287115097046,-0.963287115097046,-0.963287115097046,-0.963287115097046,-0.963287115097046,-0.554737451
"1521",1521,-0.742285370826721,-0.742285370826721,-0.742285370826721,-0.742285370826721,-0.742285370826721,-0.742285370826721,-0.362518689
"1522",1522,-0.536637246608734,-0.536637246608734,-0.536637246608734,-0.536637246608734,-0.536637246608734,-0.536637246608734,-0.41308852
"1523",1523,-0.390353292226791,-0.390353292226791,-0.390353292226791,-0.390353292226791,-0.390353292226791,-0.390353292226791,-0.674735725
"1524",1524,0.0592276118695736,0.0592276118695736,0.0592276118695736,0.0592276118695736,0.0592276118695736,0.0592276118695736,-0.388706125
"1525",1525,0.145120218396187,0.145120218396187,0.145120218396187,0.145120218396187,0.145120218396187,0.145120218396187,-0.348318843
"1526",1526,0.183772295713425,0.183772295713425,0.183772295713425,0.183772295713425,0.183772295713425,0.183772295713425,-0.299292977
"1527",1527,0.252640008926392,0.252640008926392,0.252640008926392,0.252640008926392,0.252640008926392,0.252640008926392,-0.375180742
"1528",1528,0.0717643648386002,0.0717643648386002,0.0717643648386002,0.0717643648386002,0.0717643648386002,0.0717643648386002,-0.423294092
"1529",1529,0.0643811747431755,0.0643811747431755,0.0643811747431755,0.0643811747431755,0.0643811747431755,0.0643811747431755,-0.467900868
"1530",1530,0.0832928568124771,0.0832928568124771,0.0832928568124771,0.0832928568124771,0.0832928568124771,0.0832928568124771,-0.407212137
"1531",1531,-0.0437374487519264,-0.0437374487519264,-0.0437374487519264,-0.0437374487519264,-0.0437374487519264,-0.0437374487519264,-0.196894237
"1532",1532,0.187939360737801,0.187939360737801,0.187939360737801,0.187939360737801,0.187939360737801,0.187939360737801,-0.111991036
"1533",1533,-0.0542359687387943,-0.0542359687387943,-0.0542359687387943,-0.0542359687387943,-0.0542359687387943,-0.0542359687387943,-0.38933012
"1534",1534,-0.198457911610603,-0.198457911610603,-0.198457911610603,-0.198457911610603,-0.198457911610603,-0.198457911610603,-0.353497397
"1535",1535,-0.247914925217628,-0.247914925217628,-0.247914925217628,-0.247914925217628,-0.247914925217628,-0.247914925217628,-0.615553663
"1536",1536,-0.0554467402398586,-0.0554467402398586,-0.0554467402398586,-0.0554467402398586,-0.0554467402398586,-0.0554467402398586,-0.375439956
"1537",1537,-0.0497256591916084,-0.0497256591916084,-0.0497256591916084,-0.0497256591916084,-0.0497256591916084,-0.0497256591916084,-0.456900561
"1538",1538,-0.0285534858703613,-0.0285534858703613,-0.0285534858703613,-0.0285534858703613,-0.0285534858703613,-0.0285534858703613,-0.661313753
"1539",1539,-0.160311549901962,-0.160311549901962,-0.160311549901962,-0.160311549901962,-0.160311549901962,-0.160311549901962,-0.852550991
"1540",1540,-0.166578024625778,-0.166578024625778,-0.166578024625778,-0.166578024625778,-0.166578024625778,-0.166578024625778,-0.790629186
"1541",1541,-0.0123121691867709,-0.0123121691867709,-0.0123121691867709,-0.0123121691867709,-0.0123121691867709,-0.0123121691867709,-0.540857434
"1542",1542,-0.166791141033173,-0.166791141033173,-0.166791141033173,-0.166791141033173,-0.166791141033173,-0.166791141033173,-0.379007173
"1543",1543,-0.271026343107224,-0.271026343107224,-0.271026343107224,-0.271026343107224,-0.271026343107224,-0.271026343107224,-0.337830293
"1544",1544,-0.372547566890717,-0.372547566890717,-0.372547566890717,-0.372547566890717,-0.372547566890717,-0.372547566890717,-0.453892636
"1545",1545,-0.248409524559975,-0.248409524559975,-0.248409524559975,-0.248409524559975,-0.248409524559975,-0.248409524559975,-0.513229557
"1546",1546,-0.125938013195992,-0.125938013195992,-0.125938013195992,-0.125938013195992,-0.125938013195992,-0.125938013195992,-0.431191049
"1547",1547,-0.0410800315439701,-0.0410800315439701,-0.0410800315439701,-0.0410800315439701,-0.0410800315439701,-0.0410800315439701,-0.401284231
"1548",1548,-0.0479627624154091,-0.0479627624154091,-0.0479627624154091,-0.0479627624154091,-0.0479627624154091,-0.0479627624154091,-0.330398095
"1549",1549,0.0116107407957315,0.0116107407957315,0.0116107407957315,0.0116107407957315,0.0116107407957315,0.0116107407957315,-0.339386832
"1550",1550,-0.225986659526825,-0.225986659526825,-0.225986659526825,-0.225986659526825,-0.225986659526825,-0.225986659526825,-0.267443855
"1551",1551,-0.052167821675539,-0.052167821675539,-0.052167821675539,-0.052167821675539,-0.052167821675539,-0.052167821675539,-0.210125987
"1552",1552,-0.091458760201931,-0.091458760201931,-0.091458760201931,-0.091458760201931,-0.091458760201931,-0.091458760201931,-0.282045144
"1553",1553,-0.266484886407852,-0.266484886407852,-0.266484886407852,-0.266484886407852,-0.266484886407852,-0.266484886407852,-0.258766326
"1554",1554,-0.349843740463257,-0.349843740463257,-0.349843740463257,-0.349843740463257,-0.349843740463257,-0.349843740463257,-0.31765959
"1555",1555,-0.310992181301117,-0.310992181301117,-0.310992181301117,-0.310992181301117,-0.310992181301117,-0.310992181301117,-0.226015354
"1556",1556,-0.359238892793655,-0.359238892793655,-0.359238892793655,-0.359238892793655,-0.359238892793655,-0.359238892793655,-0.254803523
"1557",1557,-0.450499027967453,-0.450499027967453,-0.450499027967453,-0.450499027967453,-0.450499027967453,-0.450499027967453,-0.284083484
"1558",1558,-0.421232044696808,-0.421232044696808,-0.421232044696808,-0.421232044696808,-0.421232044696808,-0.421232044696808,-0.270687618
"1559",1559,-0.443877875804901,-0.443877875804901,-0.443877875804901,-0.443877875804901,-0.443877875804901,-0.443877875804901,-0.237709409
"1560",1560,-0.309729039669037,-0.309729039669037,-0.309729039669037,-0.309729039669037,-0.309729039669037,-0.309729039669037,-0.289169402
"1561",1561,-0.193052738904953,-0.193052738904953,-0.193052738904953,-0.193052738904953,-0.193052738904953,-0.193052738904953,-0.313450512
"1562",1562,-0.301730632781982,-0.301730632781982,-0.301730632781982,-0.301730632781982,-0.301730632781982,-0.301730632781982,-0.293360396
"1563",1563,-0.2490204423666,-0.2490204423666,-0.2490204423666,-0.2490204423666,-0.2490204423666,-0.2490204423666,-0.119432883
"1564",1564,-0.158402428030968,-0.158402428030968,-0.158402428030968,-0.158402428030968,-0.158402428030968,-0.158402428030968,0.007973971
"1565",1565,-0.135359331965446,-0.135359331965446,-0.135359331965446,-0.135359331965446,-0.135359331965446,-0.135359331965446,-0.076487205
"1566",1566,-0.152989611029625,-0.152989611029625,-0.152989611029625,-0.152989611029625,-0.152989611029625,-0.152989611029625,-0.058840853
"1567",1567,-0.154923111200333,-0.154923111200333,-0.154923111200333,-0.154923111200333,-0.154923111200333,-0.154923111200333,-0.06995583
"1568",1568,-0.279481142759323,-0.279481142759323,-0.279481142759323,-0.279481142759323,-0.279481142759323,-0.279481142759323,0.07461393
"1569",1569,-0.315237581729889,-0.315237581729889,-0.315237581729889,-0.315237581729889,-0.315237581729889,-0.315237581729889,0.225044758
"1570",1570,-0.573866486549377,-0.573866486549377,-0.573866486549377,-0.573866486549377,-0.573866486549377,-0.573866486549377,0.13547371
"1571",1571,-0.398948699235916,-0.398948699235916,-0.398948699235916,-0.398948699235916,-0.398948699235916,-0.398948699235916,0.089747112
"1572",1572,-0.429066389799118,-0.429066389799118,-0.429066389799118,-0.429066389799118,-0.429066389799118,-0.429066389799118,0.314647979
"1573",1573,-0.434820294380188,-0.434820294380188,-0.434820294380188,-0.434820294380188,-0.434820294380188,-0.434820294380188,0.326658815
"1574",1574,-0.405313342809677,-0.405313342809677,-0.405313342809677,-0.405313342809677,-0.405313342809677,-0.405313342809677,0.561750112
"1575",1575,-0.321149110794067,-0.321149110794067,-0.321149110794067,-0.321149110794067,-0.321149110794067,-0.321149110794067,0.71944006
"1576",1576,-0.0810291767120361,-0.0810291767120361,-0.0810291767120361,-0.0810291767120361,-0.0810291767120361,-0.0810291767120361,0.514988411
"1577",1577,-0.222887545824051,-0.222887545824051,-0.222887545824051,-0.222887545824051,-0.222887545824051,-0.222887545824051,0.432115903
"1578",1578,-0.237459346652031,-0.237459346652031,-0.237459346652031,-0.237459346652031,-0.237459346652031,-0.237459346652031,0.165530716
"1579",1579,-0.137741178274155,-0.137741178274155,-0.137741178274155,-0.137741178274155,-0.137741178274155,-0.137741178274155,0.092155593
"1580",1580,-0.0564264766871929,-0.0564264766871929,-0.0564264766871929,-0.0564264766871929,-0.0564264766871929,-0.0564264766871929,0.361306719
"1581",1581,-0.0992065891623497,-0.0992065891623497,-0.0992065891623497,-0.0992065891623497,-0.0992065891623497,-0.0992065891623497,0.10552485
"1582",1582,-0.0433726236224174,-0.0433726236224174,-0.0433726236224174,-0.0433726236224174,-0.0433726236224174,-0.0433726236224174,0.048792756
"1583",1583,-0.0606779642403126,-0.0606779642403126,-0.0606779642403126,-0.0606779642403126,-0.0606779642403126,-0.0606779642403126,0.122718702
"1584",1584,-0.0237989518791437,-0.0237989518791437,-0.0237989518791437,-0.0237989518791437,-0.0237989518791437,-0.0237989518791437,0.244185664
"1585",1585,-0.144274652004242,-0.144274652004242,-0.144274652004242,-0.144274652004242,-0.144274652004242,-0.144274652004242,0.400660903
"1586",1586,-0.190074324607849,-0.190074324607849,-0.190074324607849,-0.190074324607849,-0.190074324607849,-0.190074324607849,0.068750292
"1587",1587,-0.0475772470235825,-0.0475772470235825,-0.0475772470235825,-0.0475772470235825,-0.0475772470235825,-0.0475772470235825,-0.020933444
"1588",1588,-0.0941559970378876,-0.0941559970378876,-0.0941559970378876,-0.0941559970378876,-0.0941559970378876,-0.0941559970378876,0.065786481
"1589",1589,-0.160104423761368,-0.160104423761368,-0.160104423761368,-0.160104423761368,-0.160104423761368,-0.160104423761368,0.113173185
"1590",1590,-0.231079235672951,-0.231079235672951,-0.231079235672951,-0.231079235672951,-0.231079235672951,-0.231079235672951,-0.056883307
"1591",1591,-0.400225669145584,-0.400225669145584,-0.400225669145584,-0.400225669145584,-0.400225669145584,-0.400225669145584,-0.101011604
"1592",1592,-0.556194007396698,-0.556194007396698,-0.556194007396698,-0.556194007396698,-0.556194007396698,-0.556194007396698,0.04300401
"1593",1593,-0.648335039615631,-0.648335039615631,-0.648335039615631,-0.648335039615631,-0.648335039615631,-0.648335039615631,-0.106808413
"1594",1594,-0.66042947769165,-0.66042947769165,-0.66042947769165,-0.66042947769165,-0.66042947769165,-0.66042947769165,-0.254735694
"1595",1595,-0.688794434070587,-0.688794434070587,-0.688794434070587,-0.688794434070587,-0.688794434070587,-0.688794434070587,-0.10159847
"1596",1596,-0.960571527481079,-0.960571527481079,-0.960571527481079,-0.960571527481079,-0.960571527481079,-0.960571527481079,-0.239178751
"1597",1597,-0.953186333179474,-0.953186333179474,-0.953186333179474,-0.953186333179474,-0.953186333179474,-0.953186333179474,-0.229548328
"1598",1598,-0.850817382335663,-0.850817382335663,-0.850817382335663,-0.850817382335663,-0.850817382335663,-0.850817382335663,-0.105746444
"1599",1599,-0.684262156486511,-0.684262156486511,-0.684262156486511,-0.684262156486511,-0.684262156486511,-0.684262156486511,-0.169169031
"1600",1600,-0.717409491539001,-0.717409491539001,-0.717409491539001,-0.717409491539001,-0.717409491539001,-0.717409491539001,-0.196054454
"1601",1601,-0.518208205699921,-0.518208205699921,-0.518208205699921,-0.518208205699921,-0.518208205699921,-0.518208205699921,-0.229371327
"1602",1602,-0.550122380256653,-0.550122380256653,-0.550122380256653,-0.550122380256653,-0.550122380256653,-0.550122380256653,-0.30936638
"1603",1603,-0.468274146318436,-0.468274146318436,-0.468274146318436,-0.468274146318436,-0.468274146318436,-0.468274146318436,-0.440181511
"1604",1604,-0.469387739896774,-0.469387739896774,-0.469387739896774,-0.469387739896774,-0.469387739896774,-0.469387739896774,-0.534721248
"1605",1605,-0.30729553103447,-0.30729553103447,-0.30729553103447,-0.30729553103447,-0.30729553103447,-0.30729553103447,-0.494063903
"1606",1606,-0.470585525035858,-0.470585525035858,-0.470585525035858,-0.470585525035858,-0.470585525035858,-0.470585525035858,-0.620165691
"1607",1607,-0.285369455814362,-0.285369455814362,-0.285369455814362,-0.285369455814362,-0.285369455814362,-0.285369455814362,-0.43149418
"1608",1608,-0.250009298324585,-0.250009298324585,-0.250009298324585,-0.250009298324585,-0.250009298324585,-0.250009298324585,-0.181952224
"1609",1609,-0.181892946362495,-0.181892946362495,-0.181892946362495,-0.181892946362495,-0.181892946362495,-0.181892946362495,-0.221889505
"1610",1610,-0.278532981872559,-0.278532981872559,-0.278532981872559,-0.278532981872559,-0.278532981872559,-0.278532981872559,-0.103748584
"1611",1611,-0.310035735368729,-0.310035735368729,-0.310035735368729,-0.310035735368729,-0.310035735368729,-0.310035735368729,-0.349394111
"1612",1612,-0.387111932039261,-0.387111932039261,-0.387111932039261,-0.387111932039261,-0.387111932039261,-0.387111932039261,-0.276204193
"1613",1613,-0.586105465888977,-0.586105465888977,-0.586105465888977,-0.586105465888977,-0.586105465888977,-0.586105465888977,-0.279960498
"1614",1614,-0.510962724685669,-0.510962724685669,-0.510962724685669,-0.510962724685669,-0.510962724685669,-0.510962724685669,-0.338970038
"1615",1615,-0.458202242851257,-0.458202242851257,-0.458202242851257,-0.458202242851257,-0.458202242851257,-0.458202242851257,-0.658473849
"1616",1616,-0.522956550121307,-0.522956550121307,-0.522956550121307,-0.522956550121307,-0.522956550121307,-0.522956550121307,-0.633001166
"1617",1617,-0.372990936040878,-0.372990936040878,-0.372990936040878,-0.372990936040878,-0.372990936040878,-0.372990936040878,-0.566136715
"1618",1618,-0.288234680891037,-0.288234680891037,-0.288234680891037,-0.288234680891037,-0.288234680891037,-0.288234680891037,-0.661312265
"1619",1619,-0.230277061462402,-0.230277061462402,-0.230277061462402,-0.230277061462402,-0.230277061462402,-0.230277061462402,-0.599862104
"1620",1620,-0.344918847084045,-0.344918847084045,-0.344918847084045,-0.344918847084045,-0.344918847084045,-0.344918847084045,-0.813801125
"1621",1621,-0.146477311849594,-0.146477311849594,-0.146477311849594,-0.146477311849594,-0.146477311849594,-0.146477311849594,-0.965722651
"1622",1622,-0.16957713663578,-0.16957713663578,-0.16957713663578,-0.16957713663578,-0.16957713663578,-0.16957713663578,-1.105604467
"1623",1623,-0.315264850854874,-0.315264850854874,-0.315264850854874,-0.315264850854874,-0.315264850854874,-0.315264850854874,-0.896039739
"1624",1624,-0.179249167442322,-0.179249167442322,-0.179249167442322,-0.179249167442322,-0.179249167442322,-0.179249167442322,-0.823664856
"1625",1625,-0.31497386097908,-0.31497386097908,-0.31497386097908,-0.31497386097908,-0.31497386097908,-0.31497386097908,-0.719079949
"1626",1626,-0.468923002481461,-0.468923002481461,-0.468923002481461,-0.468923002481461,-0.468923002481461,-0.468923002481461,-0.539905056
"1627",1627,-0.566596388816833,-0.566596388816833,-0.566596388816833,-0.566596388816833,-0.566596388816833,-0.566596388816833,-0.793854762
"1628",1628,-0.410768270492554,-0.410768270492554,-0.410768270492554,-0.410768270492554,-0.410768270492554,-0.410768270492554,-0.879445756
"1629",1629,-0.308619469404221,-0.308619469404221,-0.308619469404221,-0.308619469404221,-0.308619469404221,-0.308619469404221,-0.642703027
"1630",1630,-0.12671884894371,-0.12671884894371,-0.12671884894371,-0.12671884894371,-0.12671884894371,-0.12671884894371,-0.767973187
"1631",1631,-0.114791519939899,-0.114791519939899,-0.114791519939899,-0.114791519939899,-0.114791519939899,-0.114791519939899,-0.688072169
"1632",1632,0.14641971886158,0.14641971886158,0.14641971886158,0.14641971886158,0.14641971886158,0.14641971886158,-0.621776399
"1633",1633,-0.205773055553436,-0.205773055553436,-0.205773055553436,-0.205773055553436,-0.205773055553436,-0.205773055553436,-0.694683751
"1634",1634,-0.366697311401367,-0.366697311401367,-0.366697311401367,-0.366697311401367,-0.366697311401367,-0.366697311401367,-0.902478945
"1635",1635,-0.264780104160309,-0.264780104160309,-0.264780104160309,-0.264780104160309,-0.264780104160309,-0.264780104160309,-0.903680092
"1636",1636,-0.329413682222366,-0.329413682222366,-0.329413682222366,-0.329413682222366,-0.329413682222366,-0.329413682222366,-0.572511216
"1637",1637,-0.184668332338333,-0.184668332338333,-0.184668332338333,-0.184668332338333,-0.184668332338333,-0.184668332338333,-0.663916776
"1638",1638,-0.0986363664269447,-0.0986363664269447,-0.0986363664269447,-0.0986363664269447,-0.0986363664269447,-0.0986363664269447,-0.733398598
"1639",1639,-0.162779569625854,-0.162779569625854,-0.162779569625854,-0.162779569625854,-0.162779569625854,-0.162779569625854,-0.605912413
"1640",1640,-0.0218113325536251,-0.0218113325536251,-0.0218113325536251,-0.0218113325536251,-0.0218113325536251,-0.0218113325536251,-0.720889597
"1641",1641,0.01258235424757,0.01258235424757,0.01258235424757,0.01258235424757,0.01258235424757,0.01258235424757,-0.543896183
"1642",1642,-0.0558073259890079,-0.0558073259890079,-0.0558073259890079,-0.0558073259890079,-0.0558073259890079,-0.0558073259890079,-0.946346185
"1643",1643,-0.376678317785263,-0.376678317785263,-0.376678317785263,-0.376678317785263,-0.376678317785263,-0.376678317785263,-0.933790833
"1644",1644,-0.584202885627747,-0.584202885627747,-0.584202885627747,-0.584202885627747,-0.584202885627747,-0.584202885627747,-0.97683737
"1645",1645,-0.472760260105133,-0.472760260105133,-0.472760260105133,-0.472760260105133,-0.472760260105133,-0.472760260105133,-0.833738433
"1646",1646,-0.660574078559875,-0.660574078559875,-0.660574078559875,-0.660574078559875,-0.660574078559875,-0.660574078559875,-0.783170339
"1647",1647,-0.527677595615387,-0.527677595615387,-0.527677595615387,-0.527677595615387,-0.527677595615387,-0.527677595615387,-0.902078135
"1648",1648,-0.58889102935791,-0.58889102935791,-0.58889102935791,-0.58889102935791,-0.58889102935791,-0.58889102935791,-0.699039746
"1649",1649,-0.573607742786407,-0.573607742786407,-0.573607742786407,-0.573607742786407,-0.573607742786407,-0.573607742786407,-0.362932271
"1650",1650,-0.364643573760986,-0.364643573760986,-0.364643573760986,-0.364643573760986,-0.364643573760986,-0.364643573760986,-0.25056728
"1651",1651,-0.49416372179985,-0.49416372179985,-0.49416372179985,-0.49416372179985,-0.49416372179985,-0.49416372179985,-0.370292628
"1652",1652,-0.597916841506958,-0.597916841506958,-0.597916841506958,-0.597916841506958,-0.597916841506958,-0.597916841506958,-0.421440856
"1653",1653,-0.455231219530106,-0.455231219530106,-0.455231219530106,-0.455231219530106,-0.455231219530106,-0.455231219530106,-0.40265815
"1654",1654,-0.343783736228943,-0.343783736228943,-0.343783736228943,-0.343783736228943,-0.343783736228943,-0.343783736228943,-0.334765167
"1655",1655,-0.553851008415222,-0.553851008415222,-0.553851008415222,-0.553851008415222,-0.553851008415222,-0.553851008415222,-0.349135156
"1656",1656,-0.356898218393326,-0.356898218393326,-0.356898218393326,-0.356898218393326,-0.356898218393326,-0.356898218393326,-0.591095292
"1657",1657,-0.137284234166145,-0.137284234166145,-0.137284234166145,-0.137284234166145,-0.137284234166145,-0.137284234166145,-0.462610425
"1658",1658,-0.111769400537014,-0.111769400537014,-0.111769400537014,-0.111769400537014,-0.111769400537014,-0.111769400537014,-0.430547676
"1659",1659,-0.0982122048735619,-0.0982122048735619,-0.0982122048735619,-0.0982122048735619,-0.0982122048735619,-0.0982122048735619,-0.542400125
"1660",1660,-0.261276006698608,-0.261276006698608,-0.261276006698608,-0.261276006698608,-0.261276006698608,-0.261276006698608,-0.784826414
"1661",1661,-0.570836782455444,-0.570836782455444,-0.570836782455444,-0.570836782455444,-0.570836782455444,-0.570836782455444,-0.962954307
"1662",1662,-0.46557492017746,-0.46557492017746,-0.46557492017746,-0.46557492017746,-0.46557492017746,-0.46557492017746,-1.229784584
"1663",1663,-0.459107935428619,-0.459107935428619,-0.459107935428619,-0.459107935428619,-0.459107935428619,-0.459107935428619,-1.16244712
"1664",1664,-0.564106822013855,-0.564106822013855,-0.564106822013855,-0.564106822013855,-0.564106822013855,-0.564106822013855,-1.111812913
"1665",1665,-0.414058685302734,-0.414058685302734,-0.414058685302734,-0.414058685302734,-0.414058685302734,-0.414058685302734,-1.112645265
"1666",1666,-0.570314884185791,-0.570314884185791,-0.570314884185791,-0.570314884185791,-0.570314884185791,-0.570314884185791,-1.189659323
"1667",1667,-0.689270853996277,-0.689270853996277,-0.689270853996277,-0.689270853996277,-0.689270853996277,-0.689270853996277,-1.153374774
"1668",1668,-0.915002048015594,-0.915002048015594,-0.915002048015594,-0.915002048015594,-0.915002048015594,-0.915002048015594,-0.979548721
"1669",1669,-0.80115157365799,-0.80115157365799,-0.80115157365799,-0.80115157365799,-0.80115157365799,-0.80115157365799,-0.962261249
"1670",1670,-0.563247978687286,-0.563247978687286,-0.563247978687286,-0.563247978687286,-0.563247978687286,-0.563247978687286,-0.913974667
"1671",1671,-0.58934211730957,-0.58934211730957,-0.58934211730957,-0.58934211730957,-0.58934211730957,-0.58934211730957,-1.02982789
"1672",1672,-0.537880718708038,-0.537880718708038,-0.537880718708038,-0.537880718708038,-0.537880718708038,-0.537880718708038,-1.107477503
"1673",1673,-0.509373247623444,-0.509373247623444,-0.509373247623444,-0.509373247623444,-0.509373247623444,-0.509373247623444,-1.049460029
