"","y.np","y.time","y.value","S.np","S.time","S.value","E.np","E.time","E.value","I.np","I.time","I.value","R.np","R.time","R.value","x.np","x.time","x.value","Z.np","Z.time","Z.value","k.np","k.value","gamma.np","gamma.value","sigma.np","sigma.value","E0.np","E0.value","I0.np","I0.value","R0.np","R0.value","x0.np","x0.value","tau.np","tau.value","clock","e.np","e.time","e.value","loglikelihood.np","loglikelihood.value","logprior.np","logprior.value"
"58",1,42,3325.37795236038,1,42,40995608,1,42,4493.2255859375,1,42,2549.93017578125,1,42,11193731,1,42,0.459923058748245,1,42,15111.2451171875,7,1.61002743244171,7,0.979705691337585,7,0.0643936693668365,7,-11.4759340286255,7,-10.8791637420654,7,0.198233142495155,7,0.214696764945984,7,0.0716999769210815,6985,1,42,-0.0613755695521832,7,515.544799804688,7,-1.46958434581757
"59",1,49,4743.25441995717,1,49,40966516,1,49,7749.03759765625,1,49,4329.34716796875,1,49,11217785,1,49,0.520549535751343,1,49,25833.4453125,8,1.61002743244171,8,0.979705691337585,8,0.0643936693668365,8,-11.4759340286255,8,-10.8791637420654,8,0.198233142495155,8,0.214696764945984,8,0.0716999769210815,6985,1,49,0.532951474189758,8,515.544799804688,8,-1.46958434581757
"60",1,56,10967.7664162513,1,56,40904372,1,56,17561.62109375,1,56,9584.7578125,1,56,11264863,1,56,0.573622226715088,1,56,52333.9375,9,1.61002743244171,9,0.979705691337585,9,0.0643936693668365,9,-11.4759340286255,9,-10.8791637420654,9,0.198233142495155,9,0.214696764945984,9,0.0716999769210815,6985,1,56,0.445602715015411,9,515.544799804688,9,-1.46958434581757
"61",1,63,29618.8913716528,1,63,40719992,1,63,58364.328125,1,63,29931.416015625,1,63,11388093,1,63,0.74776691198349,1,63,143576.375,0,1.58566212654114,0,0.968389689922333,0,0.0485788583755493,0,-11.8947639465332,0,-10.6976804733276,0,0.213755875825882,0,0.190848782658577,0,0.057714082300663,6985,1,63,1.08527863025665,0,508.970336914062,0,-1.24350929260254
"62",1,70,121755.63234297,1,70,39844740,1,70,305210.625,1,70,147545.1875,1,70,11898885,1,70,0.926799535751343,1,70,628405.4375,1,1.58566212654114,1,0.968389689922333,1,0.0485788583755493,1,-11.8947639465332,1,-10.6976804733276,1,0.213755875825882,1,0.190848782658577,1,0.057714082300663,6985,1,70,1.82474219799042,1,508.970336914062,1,-1.24350929260254
"63",1,77,771767.217639759,1,77,34554552,1,77,1667533.875,1,77,880480.9375,1,77,15093813,1,77,0.791843473911285,1,77,3927864,2,1.59378743171692,2,0.939746618270874,2,0.0579078420996666,2,-11.915379524231,2,-10.8701848983765,2,0.210129454731941,2,0.192619368433952,2,0.0584098175168037,6985,1,77,-0.214704468846321,2,515.818725585938,2,-1.86919319629669
"64",1,84,1954676.88327066,1,84,23528170,1,84,2514289,1,84,1541401.125,1,84,24612520,1,84,0.795363545417786,1,84,10179627,3,1.59378743171692,3,0.939746618270874,3,0.0579078420996666,3,-11.915379524231,3,-10.8701848983765,3,0.210129454731941,3,0.192619368433952,3,0.0584098175168037,6985,1,84,0.555394053459167,3,515.818725585938,3,-1.86919319629669
"65",1,91,1825418.0633128,1,91,15209444,1,91,1569009,1,91,1052913,1,91,34365016,1,91,0.99172830581665,1,91,9264006,4,1.59378743171692,4,0.939746618270874,4,0.0579078420996666,4,-11.915379524231,4,-10.8701848983765,4,0.210129454731941,4,0.192619368433952,4,0.0584098175168037,6985,1,91,0.452853888273239,4,515.818725585938,4,-1.86919319629669
"66",1,98,912333.602524295,1,98,11705998,1,98,580857.0625,1,98,417420.6875,1,98,39492104,1,98,1.04546523094177,1,98,4491597,5,1.61002743244171,5,0.979705691337585,5,0.0643936693668365,5,-11.4759340286255,5,-10.8791637420654,5,0.198233142495155,5,0.214696764945984,5,0.0716999769210815,6985,1,98,-0.832507193088531,5,515.544799804688,5,-1.46958434581757
"67",1,105,259967.106391867,1,105,10632809,1,105,166112.328125,1,105,124478.8828125,1,105,41272980,1,105,1.05000495910645,1,105,1487934.625,6,1.61002743244171,6,0.979705691337585,6,0.0643936693668365,6,-11.4759340286255,6,-10.8791637420654,6,0.198233142495155,6,0.214696764945984,6,0.0716999769210815,6985,1,105,0.154524341225624,6,515.544799804688,6,-1.46958434581757
"68",1,112,85722.9297810106,1,112,10344142,1,112,48537.07421875,1,112,34600,1,112,41769100,1,112,1.26311933994293,1,112,406241.34375,7,1.61002743244171,7,0.979705691337585,7,0.0643936693668365,7,-11.4759340286255,7,-10.8791637420654,7,0.198233142495155,7,0.214696764945984,7,0.0716999769210815,6985,1,112,1.23925518989563,7,515.544799804688,7,-1.46958434581757
"69",1,119,28460.0410591827,1,119,10244929,1,119,16655.193359375,1,119,11894.275390625,1,119,41922900,1,119,1.22306394577026,1,119,131095.328125,8,1.61002743244171,8,0.979705691337585,8,0.0643936693668365,8,-11.4759340286255,8,-10.8791637420654,8,0.198233142495155,8,0.214696764945984,8,0.0716999769210815,6985,1,119,-0.367104560136795,8,515.544799804688,8,-1.46958434581757
"70",1,126,8802.53732898747,1,126,10209736,1,126,5832.58935546875,1,126,4196.99560546875,1,126,41976616,1,126,1.20328414440155,1,126,46015.9921875,9,1.61002743244171,9,0.979705691337585,9,0.0643936693668365,9,-11.4759340286255,9,-10.8791637420654,9,0.198233142495155,9,0.214696764945984,9,0.0716999769210815,6985,1,126,-0.3930743932724,9,515.544799804688,9,-1.46958434581757
"71",1,133,2939.54624521478,1,133,10199615,1,133,1478.32958984375,1,133,1132.04895019531,1,133,41994156,1,133,1.04601168632507,1,133,14474.921875,0,1.58566212654114,0,0.968389689922333,0,0.0485788583755493,0,-11.8947639465332,0,-10.6976804733276,0,0.213755875825882,0,0.190848782658577,0,0.057714082300663,6985,1,133,0.463389128446579,0,508.970336914062,0,-1.24350929260254
